,Zip Code,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Churn,CLTV,Gender_Female,Gender_Male,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes
118,92382,0,0,0,-0.34085201761268624,1,1,0.514731914148309,1,0.014964826780154655,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
119,92389,0,0,0,-1.114484000394952,1,1,1.0414841637724996,1,-0.1760656738402162,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
120,92392,0,0,0,-0.7073092726148122,1,0,0.1408541344465963,1,1.0740852572107948,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
121,92397,0,1,0,0.6363673290596497,0,1,-0.6467817214583452,1,0.44436081932505905,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
122,92401,0,1,0,-0.9923315820609102,1,1,0.624402729527478,1,-1.2859021663824592,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
123,92410,0,0,0,-1.2773538915070082,1,1,0.3186537896825217,1,-1.3408445670033624,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
124,92503,0,1,0,-1.2366364187289942,1,1,0.3203154687034186,1,-0.1160516670081528,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
125,92506,0,0,0,-0.4222869631687143,0,1,-0.6982937711061367,1,-1.0999432719732487,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
126,92509,1,0,0,-1.114484000394952,0,0,-1.2067675515004659,1,-0.2546755701132007,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
127,92518,0,0,0,-0.8294616909488542,1,1,1.161125053277048,1,-1.5741384527167357,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
128,92544,1,0,0,-0.5037219087247422,1,1,0.9750170029366396,1,-1.4659441868786496,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
129,92548,0,1,0,-1.2366364187289942,1,1,0.9783403609784329,1,-0.5792583676274592,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
130,92549,0,1,0,-1.0737665276169381,1,1,0.5230403092527915,1,0.5339591957222242,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
131,92557,1,1,0,-1.114484000394952,1,1,0.3186537896825217,1,0.7376687118704958,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
132,92563,0,0,0,0.31062754683553767,1,0,1.330616313408491,1,-0.7677530651422498,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
133,92571,1,1,0,-0.21869959927864427,1,1,0.3469023330377625,1,0.09864632926429942,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
134,92586,0,0,0,-0.38156949039070026,1,0,0.36019576520493424,1,-1.9316866906035361,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
135,92587,0,1,0,0.06632271016745371,1,1,1.1727568064233234,1,-1.5487804216609342,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
136,92612,0,0,0,-1.2773538915070082,1,1,0.6725914211334766,1,1.0808473988256753,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
137,92630,0,0,0,-0.9108966365048822,1,1,0.707486680572303,1,-1.2123638763206352,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
138,92646,0,0,0,-0.7887442181708402,0,1,-0.6384733263538628,1,0.38519208019485573,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
139,92648,0,1,0,0.2699100740575237,1,1,0.7157950756767856,1,-0.8759473309803361,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
140,92661,0,0,0,-0.015112235388574289,1,1,0.5180552721901018,1,1.3302013708743894,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
141,92701,0,0,0,0.1070401829454677,1,1,1.1794035225069095,1,-1.4000133061335658,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
142,92707,0,1,0,0.9621071112837616,1,0,1.1810652015278058,1,0.6506061385789108,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
143,92805,0,1,0,-0.8294616909488542,1,0,-1.5208248864499048,1,-0.7314065539622678,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
144,92806,0,0,0,-1.2773538915070082,1,0,0.35022569107955537,1,-0.9773794552035417,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
145,92807,1,0,0,-1.1552014731729663,1,1,0.8121724588887829,1,1.1898869323656214,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
146,92823,1,0,0,-1.2773538915070082,1,1,0.6958549274260277,1,0.40547850503949684,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
147,92860,0,0,0,-0.8294616909488542,1,1,-0.10341268162518938,1,1.0732399895089348,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
148,92887,1,1,0,1.3285643662858877,1,0,1.3455714245965595,1,-0.17268460303277602,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
149,93001,0,1,0,-0.9516141092828962,0,1,-1.156917180873571,1,-1.544554083151634,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
150,93003,0,1,0,-0.9516141092828962,1,0,0.007919812774876231,1,-0.3527266235289663,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
151,93041,0,0,0,-1.0330490548389242,1,0,-1.4875913060319748,1,0.06652615659361759,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
152,93067,1,1,0,0.6770848018376636,1,0,0.8404210022440232,1,0.5567814236724454,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
153,93101,1,1,0,0.4327799651695797,1,1,1.5283561168951747,1,-1.4135375893633266,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
154,93110,0,1,0,1.3285643662858877,1,1,1.353879819701042,1,1.1155033746019372,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
155,93201,1,1,0,0.9621071112837616,1,1,1.3223079183040085,1,1.5787100752212435,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
156,93202,0,1,0,-0.9108966365048822,1,1,0.6808998162379591,1,-0.6992863812915859,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
157,93204,0,1,0,0.4327799651695797,1,0,-0.2861973739238045,1,-1.9004117856347142,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
158,93205,0,0,0,-1.2773538915070082,1,1,0.8238042120350582,1,0.5035295584552625,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
159,93208,1,1,0,-0.5037219087247422,1,1,0.9899721141247082,1,1.0174523211861717,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
160,93210,0,0,0,-1.2773538915070082,1,1,-0.6334882892911731,1,-1.7795385042687275,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
161,93215,1,0,0,-1.2366364187289942,1,0,0.8221425330141617,1,-1.9739500756965385,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
162,93219,0,0,0,-1.1959189459509803,1,1,0.15913260367645773,1,-1.2884379694880395,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
163,93221,0,0,0,-1.2773538915070082,1,1,0.32696218478700423,1,-0.4566945508577522,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
164,93224,1,0,0,-0.9923315820609102,1,0,-1.4992230591782503,1,0.8720662764662434,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
165,93234,0,1,0,-1.2366364187289942,1,0,-1.4925763430946641,1,-1.7229055682441041,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
166,93238,0,0,0,-1.1552014731729663,0,1,-1.346348589255772,1,-1.9967723036467597,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
167,93244,0,0,0,-1.2366364187289942,1,0,0.16245596171825102,1,-1.755871008616646,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
168,93247,0,0,0,-1.1552014731729663,1,0,-0.6351499683120697,1,-1.29858118191036,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
169,93252,0,0,0,-1.2773538915070082,1,1,0.34191729597507287,1,0.36997726156137484,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
170,93255,1,0,0,0.7992372201717056,0,1,-0.5188324368493147,1,1.0115354472731513,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
171,93260,0,0,0,-1.2366364187289942,0,1,-0.9990576738884033,1,-1.0602156899858264,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
172,93263,0,1,0,-1.2773538915070082,1,0,0.5064235190438265,1,-1.9900101620318793,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
173,93272,1,0,0,-1.2366364187289942,1,1,-0.5155090788075216,1,-0.7821226160738707,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
174,93285,0,0,0,-1.1959189459509803,1,1,0.34357897499596923,1,0.47732625969760095,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
175,93292,0,1,0,-1.1959189459509803,1,1,-0.4855988564313846,1,-0.9528666918496004,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
176,93311,0,0,0,-0.3001345448346723,1,1,0.5014384819811368,1,0.11386114789778028,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
177,93405,0,0,0,-1.2773538915070082,1,0,-1.5025464172200433,1,-0.7136559322232068,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
178,93436,0,1,0,-1.1552014731729663,1,1,0.7041633225305103,1,1.0478819584531334,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
179,93437,0,0,0,-1.1959189459509803,1,1,-0.6451200424374486,1,-1.64852201048042,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
180,93440,1,1,0,0.02560523738943971,1,1,0.9883104351038118,1,-0.05688292787794943,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
181,93445,1,0,0,-0.09654718094460228,1,0,0.8952564099336079,1,-1.6214734440208984,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
182,93449,0,0,0,0.5142149107256077,1,1,0.7473669770738192,1,0.7342876410630556,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
183,93501,0,0,0,-0.9108966365048822,1,0,1.1229064357964282,1,-0.6274386266334819,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
184,93528,1,0,0,-0.5037219087247422,1,1,1.1229064357964282,1,0.882209488888564,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
185,93531,0,0,0,-0.7073092726148122,1,1,0.7025016435096139,1,-0.6942147750804257,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
186,93535,0,0,0,-0.4222869631687143,1,0,0.8138341379096792,1,-1.0475366744579258,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
187,93536,0,1,0,-1.1959189459509803,1,1,0.18405778898990524,1,-1.1515046017867117,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
188,93552,0,0,0,-0.7073092726148122,1,1,0.9500918176231921,1,0.7300613025537553,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
189,93553,0,0,0,-1.2773538915070082,1,0,-1.4909146640737678,1,-0.12873068253605352,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
190,93554,0,1,0,-1.114484000394952,1,1,0.8022023847634039,1,-0.03744177073516833,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
191,93555,0,1,0,0.02560523738943971,1,1,1.0315140896471207,1,-0.2022689725978777,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
192,93562,0,0,0,-1.2366364187289942,1,1,0.5728906798796866,1,-1.140516121662531,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
193,93591,0,0,0,-1.2366364187289942,1,0,-0.6451200424374486,1,-0.7795868129682906,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
194,93604,0,0,0,-1.2773538915070082,1,1,-0.41747001657462796,1,-0.22171012974065882,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
195,93606,1,0,0,0.5549323835036216,1,1,1.5034309315817271,1,-1.6882495924678422,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
196,93624,0,0,0,1.2064119479518456,1,1,1.0630859910441544,1,0.5204349124924634,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
197,93626,0,0,0,-0.9108966365048822,1,1,1.121244756775532,1,0.6624398864049514,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
198,93630,0,0,0,-1.0737665276169381,1,1,0.684223174279752,1,0.24825871249352793,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
199,93637,0,1,0,0.31062754683553767,1,1,1.2142987819457358,1,-1.5420182800460538,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
200,93638,0,0,0,-1.2773538915070082,1,1,0.15913260367645773,1,-1.1481235309792714,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
201,93640,0,0,0,1.0435420568397897,1,1,1.2791042637606995,1,1.4409314398180557,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
202,93641,0,0,0,1.5321517301759575,1,1,1.304029449074147,1,0.12146855721452071,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
203,93647,0,0,0,-1.2366364187289942,1,1,0.7124717176349927,1,-1.209828073215055,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
204,93650,0,1,0,-0.46300443594672824,1,1,1.5433112280832433,1,-0.23438914526855953,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
205,93660,0,1,0,-0.6665917998367983,1,1,0.8204808539932653,1,-0.5953184539628,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
206,93662,1,1,0,-1.0330490548389242,1,1,1.0248673735635347,1,-0.9596288334644808,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
207,93665,0,1,0,1.1249770023958177,1,0,0.8703312246201603,1,-0.2445323576908801,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
208,93667,0,1,0,0.7178022746156777,1,0,1.4552422399757285,1,-0.10675372228769227,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
209,93675,1,0,0,-1.1552014731729663,1,1,0.4682049015632068,1,0.7613362075225771,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
210,93703,0,0,0,-1.2773538915070082,1,0,-0.6766919438344823,1,-0.7423950340864485,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
211,93706,1,0,0,0.9213896385057476,1,1,1.1710951274024268,1,1.0808473988256753,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
212,93711,0,1,0,-0.8294616909488542,1,0,-1.4942380221155607,1,-1.4769326670028302,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
213,93721,0,0,0,-1.2773538915070082,1,1,0.8354359651813339,1,1.3107602137316083,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
214,93920,0,0,0,1.2064119479518456,1,1,1.1760801644651167,1,1.0140712503787315,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
215,93923,0,0,0,-1.2773538915070082,1,0,-0.4639970291597301,1,-0.576722564521879,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
216,93928,1,1,0,-0.5037219087247422,1,1,0.2953902833899711,1,1.2245429081418835,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
217,93930,0,0,0,-1.1959189459509803,1,1,1.0082505833545696,1,1.2346861205642041,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
218,93932,0,0,0,-0.4222869631687143,1,1,0.9932954721665015,1,-0.6215217527204615,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
219,93933,0,1,0,-1.1552014731729663,1,1,0.5263636672945844,1,-1.1160033583085898,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
220,93953,0,1,0,1.0842595296178037,1,0,0.690869890363338,1,1.6091397124882054,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
221,94002,0,0,0,1.1249770023958177,0,1,-0.4639970291597301,1,0.4570398348529598,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
222,94014,0,0,0,-0.7073092726148122,1,0,1.34058638753387,1,-1.9257698166905157,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
223,94021,0,0,0,-0.9108966365048822,1,1,1.50675428962352,1,1.1856605938563212,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
224,94024,0,0,0,-1.0737665276169381,1,0,0.6360344826737538,1,-0.3704772452680273,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
225,94040,0,1,0,1.2471294207298596,1,1,1.1893735966322883,1,0.8560061901309025,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
226,94043,0,1,0,0.7178022746156777,1,1,1.2990444120114573,1,1.1932680031730616,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
227,94060,0,0,0,-1.2773538915070082,0,0,-1.3347168361094965,1,1.1560762242912195,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
228,94066,0,0,0,-0.8294616909488542,1,1,1.1345381889427042,1,0.9794152746024695,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
229,94080,0,0,0,-0.9516141092828962,1,0,1.1145980406919458,1,-1.2225070887429557,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
230,94086,0,0,0,-0.6258743270587842,1,0,0.9667086078321572,1,0.45619456715109974,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
231,94102,1,0,0,-0.9516141092828962,1,1,1.187711917611392,1,-0.3062368999266636,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
232,94108,1,0,0,-0.9108966365048822,1,1,0.2688034190556267,1,-1.0238691788058445,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
233,94114,1,1,0,-1.2773538915070082,1,1,0.2920669253481778,1,-0.026453290610987702,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
234,94130,1,0,0,-1.1959189459509803,1,1,0.4864833707930687,1,-0.7601456558255094,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
235,94131,0,0,0,-0.7887442181708402,1,1,0.5446421365244463,1,0.3429286951018533,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
236,94304,1,0,0,-1.1552014731729663,1,1,0.6592979889663044,1,-1.634152459548799,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
237,94402,0,0,0,-1.0737665276169381,1,1,0.4748516176467929,1,-0.9613193688682009,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
238,94509,0,0,0,-1.1959189459509803,1,0,0.3203154687034186,1,-1.9832480204169989,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
239,94512,1,0,0,0.1070401829454677,1,1,1.1395232260053934,1,-1.966342666379798,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
